,0
4141,1.0
4142,1.0
4143,0.3
4144,1.0
4145,0.2
4146,0.4
4147,1.0
4148,0.9
4149,1.0
4150,1.0
4151,0.9
4152,1.0
4153,1.0
4154,1.0
4155,0.8
4156,0.8
4157,0.0
4158,0.7
4159,0.3
4160,0.2
4161,0.4
4162,0.8
4163,1.0
4164,0.4
4165,0.2
4166,1.0
4167,0.2
4168,1.0
4169,0.6
4170,1.0
4171,0.8
4172,0.1
4173,1.0
4174,0.6
4175,0.2
4176,1.0
4177,1.0
4178,0.6
4179,0.2
4180,0.0
4181,0.7
4182,1.0
4183,0.1
4184,0.3
4185,1.0
4186,0.1
4187,1.0
4188,0.1
4189,1.0
4190,0.1
4191,1.0
4192,1.0
4193,0.2
4194,1.0
4195,1.0
4196,1.0
4197,0.1
4198,0.4
4199,1.0
4200,1.0
4201,0.1
4202,0.3
4203,0.7
4204,0.2
4205,0.0
4206,1.0
4207,1.0
4208,1.0
4209,1.0
4210,0.0
4211,0.3
4212,0.8
4213,1.0
4214,0.4
4215,1.0
4216,1.0
4217,0.2
4218,1.0
4219,1.0
4220,1.0
4221,0.0
4222,0.3
4223,0.1
4224,0.1
4225,1.0
4226,1.0
4227,1.0
4228,0.1
4229,0.0
4230,0.5
4231,0.0
4232,0.6
4233,0.1
4234,0.9
4235,1.0
4236,0.3
4237,0.7
4238,1.0
4239,1.0
4240,0.1
4241,0.4
4242,0.0
4243,0.1
4244,0.3
4245,0.4
4246,1.0
4247,1.0
4248,0.2
4249,1.0
4250,0.0
4251,0.2
4252,0.2
4253,1.0
4254,0.1
4255,0.5
4256,0.6
4257,0.2
4258,0.0
4259,0.1
4260,0.2
4261,1.0
4262,0.0
4263,0.3
4264,1.0
4265,0.5
4266,0.4
4267,1.0
4268,0.7
4269,0.1
4270,0.1
4271,0.5
4272,1.0
4273,0.6
4274,1.0
4275,0.4
4276,1.0
4277,1.0
4278,1.0
4279,1.0
4280,1.0
4281,1.0
4282,0.5
4283,1.0
4284,0.4
4285,0.6
4286,1.0
4287,1.0
4288,0.3
4289,0.8
4290,1.0
4291,0.7
4292,1.0
4293,0.2
4294,0.5
4295,0.6
4296,0.1
4297,1.0
4298,1.0
4299,0.0
4300,0.4
4301,0.0
4302,1.0
4303,0.6
4304,1.0
4305,0.5
4306,1.0
4307,0.3
4308,0.2
4309,1.0
4310,0.7
4311,1.0
4312,0.8
4313,1.0
4314,1.0
4315,0.0
4316,0.6
4317,0.3
4318,0.1
4319,0.4
4320,0.6
4321,0.4
4322,0.6
4323,1.0
4324,1.0
4325,0.3
4326,0.0
4327,0.5
4328,1.0
4329,0.1
4330,1.0
4331,1.0
4332,0.0
4333,1.0
4334,0.2
4335,0.9
4336,1.0
4337,0.2
4338,1.0
4339,1.0
4340,0.0
4341,0.6
4342,0.4
4343,0.2
4344,0.3
4345,0.4
4346,0.3
4347,0.3
4348,0.1
4349,0.2
4350,1.0
4351,0.0
4352,0.5
4353,1.0
4354,0.3
4355,1.0
4356,0.1
4357,0.0
4358,0.7
4359,0.2
4360,0.6
4361,1.0
4362,0.1
4363,1.0
4364,1.0
4365,0.0
4366,1.0
4367,0.7
4368,0.2
4369,0.0
4370,1.0
4371,0.3
4372,0.9
4373,0.0
4374,0.8
4375,0.2
4376,1.0
4377,1.0
4378,0.3
4379,0.5
4380,0.2
4381,1.0
4382,1.0
4383,1.0
4384,1.0
4385,0.2
4386,0.4
4387,1.0
4388,0.4
4389,1.0
4390,0.4
4391,0.2
4392,0.3
4393,0.7
4394,0.0
4395,0.5
4396,0.1
4397,1.0
4398,0.1
4399,0.3
4400,0.1
4401,1.0
4402,0.4
4403,0.2
4404,0.0
4405,0.7
4406,1.0
4407,1.0
4408,0.7
4409,0.6
4410,1.0
4411,0.1
4412,1.0
4413,0.2
4414,1.0
4415,1.0
4416,0.4
4417,0.0
4418,0.4
4419,1.0
4420,1.0
4421,1.0
4422,1.0
4423,1.0
4424,0.6
4425,1.0
4426,0.7
4427,0.8
4428,1.0
4429,0.2
4430,0.2
4431,0.0
4432,0.6
4433,0.2
4434,0.7
4435,0.0
4436,0.1
4437,0.1
4438,1.0
4439,1.0
4440,1.0
4441,1.0
4442,0.2
4443,0.2
4444,1.0
4445,1.0
4446,1.0
4447,1.0
4448,1.0
4449,0.2
4450,1.0
4451,0.0
4452,1.0
4453,0.0
4454,1.0
4455,0.3
4456,1.0
4457,1.0
4458,1.0
4459,0.5
4460,1.0
4461,0.2
4462,1.0
4463,1.0
4464,0.6
4465,0.3
4466,0.7
4467,0.4
4468,0.6
4469,1.0
4470,0.3
4471,0.0
4472,1.0
4473,1.0
4474,1.0
4475,0.0
4476,1.0
4477,0.2
4478,1.0
4479,1.0
4480,1.0
4481,1.0
4482,0.1
4483,0.6
4484,0.3
4485,1.0
4486,0.2
4487,1.0
4488,0.1
4489,0.0
4490,0.1
4491,1.0
4492,1.0
4493,0.5
4494,1.0
4495,1.0
4496,0.6
4497,0.1
4498,1.0
4499,0.2
4500,0.2
4501,0.1
4502,0.3
4503,1.0
4504,0.5
4505,1.0
4506,1.0
4507,0.0
4508,0.3
4509,0.2
4510,0.1
4511,1.0
4512,1.0
4513,1.0
4514,1.0
4515,1.0
4516,1.0
4517,0.1
4518,1.0
4519,0.5
4520,1.0
4521,1.0
4522,1.0
4523,1.0
4524,1.0
4525,0.5
4526,1.0
4527,0.2
4528,0.8
4529,0.6
4530,0.0
4531,0.3
4532,0.1
4533,0.3
4534,0.7
4535,0.4
4536,0.8
4537,0.3
4538,1.0
4539,1.0
4540,1.0
4541,0.1
4542,1.0
4543,1.0
4544,1.0
4545,1.0
4546,0.5
4547,1.0
4548,0.0
4549,1.0
4550,1.0
4551,1.0
4552,0.9
4553,1.0
4554,0.0
4555,1.0
4556,1.0
4557,1.0
4558,0.1
4559,0.7
4560,1.0
4561,0.5
4562,1.0
4563,0.4
4564,1.0
4565,1.0
4566,0.2
4567,1.0
4568,1.0
4569,1.0
4570,0.8
4571,0.1
4572,0.1
4573,0.4
4574,0.1
4575,0.7
4576,1.0
4577,1.0
4578,0.4
4579,1.0
4580,0.3
4581,1.0
4582,1.0
4583,0.5
4584,1.0
4585,0.6
4586,0.6
4587,0.7
4588,1.0
4589,1.0
4590,0.8
4591,1.0
4592,0.2
4593,0.2
4594,0.0
4595,1.0
4596,1.0
4597,0.1
4598,1.0
4599,1.0
4600,0.1
4601,0.2
4602,0.6
4603,0.1
4604,1.0
4605,1.0
4606,0.2
4607,0.2
4608,0.1
4609,0.6
4610,0.1
4611,1.0
4612,0.1
4613,0.0
4614,1.0
4615,0.8
4616,1.0
4617,1.0
4618,0.0
4619,1.0
4620,1.0
4621,1.0
4622,1.0
4623,1.0
4624,0.7
4625,0.1
4626,0.4
4627,0.2
4628,1.0
4629,1.0
4630,0.7
4631,1.0
4632,0.5
4633,1.0
4634,0.0
4635,0.0
4636,1.0
4637,1.0
4638,0.9
4639,1.0
4640,0.2
4641,0.2
4642,1.0
4643,0.9
4644,0.1
4645,1.0
4646,1.0
4647,0.6
4648,1.0
4649,0.6
4650,0.5
4651,1.0
4652,1.0
4653,0.0
4654,1.0
4655,0.0
4656,0.2
4657,1.0
4658,1.0
4659,1.0
4660,0.2
4661,1.0
4662,0.3
4663,1.0
4664,0.0
4665,0.9
4666,1.0
4667,0.5
4668,1.0
4669,0.4
4670,0.0
4671,0.7
4672,0.1
4673,0.2
4674,0.1
4675,0.2
4676,0.3
4677,0.0
4678,0.3
4679,1.0
4680,0.9
4681,1.0
4682,1.0
4683,0.1
4684,1.0
4685,0.8
4686,0.4
4687,1.0
4688,1.0
4689,0.3
4690,1.0
4691,0.4
4692,0.0
4693,1.0
4694,1.0
4695,1.0
4696,1.0
4697,0.4
4698,1.0
4699,1.0
4700,1.0
4701,1.0
4702,1.0
4703,0.3
4704,0.3
4705,0.1
4706,0.1
4707,0.1
4708,0.0
4709,1.0
4710,1.0
4711,0.0
4712,0.8
4713,0.0
4714,1.0
4715,0.7
4716,0.0
4717,1.0
4718,0.3
4719,1.0
4720,0.2
4721,1.0
4722,0.4
4723,1.0
4724,0.0
4725,0.2
4726,0.6
4727,1.0
4728,1.0
4729,0.5
4730,0.4
4731,0.2
4732,1.0
4733,0.2
4734,1.0
4735,0.0
4736,0.0
4737,0.7
4738,1.0
4739,0.8
4740,0.8
4741,0.4
4742,1.0
4743,0.6
4744,0.8
4745,0.1
4746,0.9
4747,0.0
4748,0.5
4749,0.3
4750,1.0
4751,0.4
4752,0.0
4753,0.1
4754,0.6
4755,0.5
4756,1.0
4757,0.5
4758,0.0
4759,1.0
4760,0.3
4761,1.0
4762,0.2
4763,1.0
4764,0.8
4765,1.0
4766,1.0
4767,0.5
4768,1.0
4769,1.0
4770,0.2
4771,1.0
4772,0.3
4773,0.1
4774,1.0
4775,0.6
4776,0.3
4777,0.8
4778,1.0
4779,0.2
4780,0.1
4781,0.6
4782,0.0
4783,0.2
4784,1.0
4785,0.2
4786,0.3
4787,0.0
4788,0.6
4789,1.0
4790,1.0
4791,0.9
4792,0.0
4793,0.5
4794,0.0
4795,1.0
4796,0.0
4797,0.1
4798,0.0
4799,1.0
4800,0.3
4801,0.1
4802,0.7
4803,0.2
4804,1.0
4805,0.3
4806,0.4
4807,1.0
4808,0.6
4809,1.0
4810,0.2
4811,1.0
4812,1.0
4813,0.3
4814,1.0
4815,1.0
4816,0.6
4817,0.0
4818,0.3
4819,0.0
4820,0.6
4821,1.0
4822,0.8
4823,0.6
4824,0.4
4825,1.0
4826,0.9
4827,1.0
4828,0.7
4829,1.0
4830,1.0
4831,1.0
4832,0.1
4833,1.0
4834,0.6
4835,1.0
4836,0.7
4837,0.5
4838,1.0
4839,0.3
4840,1.0
4841,1.0
4842,0.4
4843,0.4
4844,0.2
4845,0.0
4846,0.7
4847,0.0
4848,0.1
4849,1.0
4850,1.0
4851,0.0
4852,0.3
4853,0.5
4854,0.1
4855,0.4
4856,0.7
4857,0.5
4858,0.7
4859,0.0
4860,0.6
4861,1.0
4862,0.5
4863,0.0
4864,0.4
4865,0.3
4866,0.7
4867,0.4
4868,0.2
4869,1.0
4870,0.2
4871,0.1
4872,0.0
4873,1.0
4874,0.9
4875,1.0
4876,1.0
4877,1.0
4878,1.0
4879,0.1
4880,1.0
4881,1.0
4882,1.0
4883,0.3
4884,1.0
4885,0.0
4886,0.1
4887,0.3
4888,0.0
4889,1.0
4890,0.0
4891,0.3
4892,1.0
4893,1.0
4894,1.0
4895,1.0
4896,1.0
4897,0.3
4898,0.5
4899,1.0
4900,1.0
4901,0.3
4902,1.0
4903,0.7
4904,0.2
4905,1.0
4906,0.5
4907,0.3
4908,1.0
4909,0.1
4910,1.0
4911,1.0
4912,1.0
4913,1.0
4914,1.0
4915,0.2
4916,0.6
4917,1.0
4918,1.0
4919,0.4
4920,1.0
4921,1.0
4922,1.0
4923,1.0
4924,1.0
4925,0.3
4926,1.0
4927,1.0
4928,0.2
4929,0.8
4930,1.0
4931,0.8
4932,1.0
4933,1.0
4934,0.3
4935,0.1
4936,1.0
4937,0.8
4938,1.0
4939,0.3
4940,0.2
4941,1.0
4942,0.7
4943,0.0
4944,0.0
4945,0.5
4946,0.0
4947,1.0
4948,0.2
4949,0.7
4950,0.6
4951,1.0
4952,1.0
4953,1.0
4954,1.0
4955,1.0
4956,0.4
4957,0.4
4958,0.2
4959,0.6
4960,0.9
4961,0.1
4962,0.3
4963,0.6
4964,0.5
4965,0.8
4966,0.0
4967,1.0
4968,0.0
4969,0.2
4970,1.0
4971,1.0
4972,0.2
4973,1.0
4974,1.0
4975,1.0
4976,1.0
4977,0.3
4978,1.0
4979,1.0
4980,0.5
4981,1.0
4982,1.0
4983,1.0
4984,1.0
4985,1.0
4986,1.0
4987,0.1
4988,1.0
4989,1.0
4990,1.0
4991,1.0
4992,1.0
4993,0.3
4994,1.0
4995,1.0
4996,0.1
4997,0.4
4998,0.0
4999,1.0
5000,0.3
5001,1.0
5002,1.0
5003,1.0
5004,0.1
5005,0.8
5006,0.0
5007,1.0
5008,0.0
5009,1.0
5010,0.4
5011,1.0
5012,0.4
5013,0.0
5014,1.0
5015,0.4
5016,0.6
5017,0.3
5018,0.9
5019,0.3
5020,0.1
5021,0.3
5022,0.3
5023,1.0
5024,0.2
5025,1.0
5026,1.0
5027,1.0
5028,0.7
5029,0.0
5030,0.8
5031,0.3
5032,1.0
5033,0.2
5034,1.0
5035,1.0
5036,0.9
5037,1.0
5038,0.2
5039,0.7
5040,1.0
5041,0.1
5042,0.0
5043,1.0
5044,0.0
5045,0.0
5046,1.0
5047,0.7
5048,1.0
5049,1.0
5050,1.0
5051,0.3
5052,0.0
5053,0.1
5054,0.6
5055,1.0
5056,0.0
5057,1.0
5058,0.3
5059,1.0
5060,1.0
5061,0.0
5062,1.0
5063,1.0
5064,0.3
5065,1.0
5066,0.9
5067,0.7
5068,0.4
5069,0.1
5070,0.6
5071,0.2
5072,1.0
5073,1.0
5074,0.2
5075,0.6
5076,0.4
5077,1.0
5078,1.0
5079,1.0
5080,1.0
5081,0.2
5082,0.0
5083,1.0
5084,1.0
5085,1.0
5086,1.0
5087,1.0
5088,1.0
5089,1.0
5090,1.0
5091,1.0
5092,1.0
5093,0.3
5094,1.0
5095,0.1
5096,0.4
5097,1.0
5098,0.0
5099,1.0
5100,1.0
5101,0.0
5102,0.0
5103,0.3
5104,1.0
5105,1.0
5106,0.2
5107,0.1
5108,1.0
5109,0.2
5110,1.0
5111,1.0
5112,0.4
5113,0.7
5114,0.0
5115,1.0
5116,0.1
5117,1.0
5118,1.0
5119,0.4
5120,1.0
5121,1.0
5122,0.7
5123,1.0
5124,0.1
5125,0.5
5126,0.7
5127,0.1
5128,0.0
5129,0.2
5130,1.0
5131,1.0
5132,1.0
5133,0.0
5134,0.6
5135,1.0
5136,0.2
5137,0.3
5138,1.0
5139,0.2
5140,0.1
5141,1.0
5142,0.2
5143,0.2
5144,0.5
5145,0.3
5146,0.0
5147,1.0
5148,0.5
5149,1.0
5150,0.1
5151,1.0
5152,0.3
5153,1.0
5154,0.3
5155,0.1
5156,1.0
5157,1.0
5158,0.6
5159,1.0
5160,1.0
5161,0.1
5162,1.0
5163,0.0
5164,1.0
5165,0.0
5166,0.3
5167,1.0
5168,0.3
5169,1.0
5170,1.0
5171,1.0
5172,0.1
5173,0.0
5174,0.7
5175,0.4
5176,1.0
5177,0.1
5178,0.4
5179,0.2
5180,0.8
5181,0.7
5182,0.1
5183,1.0
5184,0.0
5185,0.2
5186,0.3
5187,0.6
5188,1.0
5189,1.0
5190,1.0
5191,1.0
5192,0.0
5193,0.0
5194,0.3
5195,0.0
5196,0.5
5197,0.4
5198,1.0
5199,1.0
5200,0.4
5201,1.0
5202,0.7
5203,1.0
5204,1.0
5205,0.1
5206,0.6
5207,1.0
5208,0.6
5209,0.4
5210,0.4
5211,0.6
5212,0.1
5213,0.3
5214,1.0
5215,0.1
5216,0.4
5217,0.1
5218,1.0
5219,1.0
5220,0.1
5221,0.1
5222,1.0
5223,1.0
5224,1.0
5225,0.7
5226,0.5
5227,0.3
5228,0.4
5229,0.0
5230,0.3
5231,1.0
5232,0.0
5233,0.1
5234,0.7
5235,1.0
5236,1.0
5237,0.0
5238,0.3
5239,1.0
5240,1.0
5241,1.0
5242,0.1
5243,1.0
5244,1.0
5245,0.6
5246,0.5
5247,1.0
5248,0.3
5249,1.0
5250,0.3
5251,0.2
5252,0.2
5253,0.3
5254,0.0
5255,1.0
5256,1.0
5257,1.0
5258,0.5
5259,0.6
5260,1.0
5261,0.2
5262,0.5
5263,0.4
5264,0.6
5265,0.2
5266,0.4
5267,0.2
5268,1.0
5269,0.5
5270,0.0
5271,0.0
5272,0.0
5273,0.2
5274,0.2
5275,0.1
5276,0.0
5277,0.2
5278,0.4
5279,0.4
5280,1.0
5281,1.0
5282,1.0
5283,0.6
5284,1.0
5285,0.5
5286,1.0
5287,1.0
5288,0.3
5289,1.0
5290,0.6
5291,1.0
5292,1.0
5293,0.2
5294,1.0
5295,0.2
5296,0.1
5297,0.2
5298,0.3
5299,0.4
5300,0.4
5301,1.0
5302,1.0
5303,0.2
5304,0.7
5305,0.3
5306,0.1
5307,0.9
5308,0.6
5309,1.0
5310,1.0
5311,1.0
5312,1.0
5313,0.0
5314,0.1
5315,0.3
5316,0.1
5317,1.0
5318,1.0
5319,1.0
5320,0.8
5321,0.4
5322,1.0
5323,0.4
5324,1.0
5325,1.0
5326,1.0
5327,1.0
5328,0.1
5329,0.1
5330,0.6
5331,0.1
5332,1.0
5333,1.0
5334,1.0
5335,1.0
5336,0.4
5337,0.2
5338,1.0
5339,0.0
5340,0.2
5341,1.0
5342,0.0
5343,0.2
5344,1.0
5345,0.6
5346,0.1
5347,0.3
5348,1.0
5349,0.2
5350,0.1
5351,0.4
5352,0.3
5353,1.0
5354,1.0
5355,0.0
5356,1.0
5357,0.2
5358,0.3
5359,0.3
5360,1.0
5361,0.7
5362,0.4
5363,0.8
5364,1.0
5365,0.9
5366,1.0
5367,1.0
5368,1.0
5369,0.5
5370,1.0
5371,1.0
5372,1.0
5373,1.0
5374,0.0
5375,0.3
5376,1.0
5377,0.3
5378,1.0
5379,1.0
5380,1.0
5381,0.2
5382,0.0
5383,1.0
5384,0.0
5385,1.0
5386,0.0
5387,0.0
5388,0.3
5389,0.5
5390,0.1
5391,0.5
5392,0.2
5393,1.0
5394,1.0
5395,0.2
5396,1.0
5397,1.0
5398,0.9
5399,1.0
5400,1.0
5401,0.3
5402,1.0
5403,1.0
5404,0.2
5405,0.3
5406,0.4
5407,0.0
5408,1.0
5409,1.0
5410,0.7
5411,0.2
5412,0.2
5413,0.3
5414,0.4
5415,1.0
5416,0.3
5417,1.0
5418,0.1
5419,1.0
5420,0.0
5421,1.0
5422,0.0
5423,0.1
5424,1.0
5425,1.0
5426,0.3
5427,1.0
5428,0.0
5429,0.3
5430,1.0
5431,0.6
5432,0.2
5433,1.0
5434,0.0
5435,0.3
5436,0.2
5437,1.0
5438,1.0
5439,0.0
5440,0.2
5441,0.1
5442,1.0
5443,0.2
5444,1.0
5445,0.0
5446,0.9
5447,1.0
5448,1.0
5449,0.5
5450,0.2
5451,0.1
5452,0.9
5453,0.4
5454,1.0
5455,1.0
5456,0.4
5457,0.1
5458,0.9
5459,1.0
5460,0.1
5461,1.0
5462,0.0
5463,1.0
5464,1.0
5465,1.0
5466,1.0
5467,0.2
5468,1.0
5469,1.0
5470,0.0
5471,0.3
5472,1.0
5473,1.0
5474,1.0
5475,0.8
5476,0.1
5477,1.0
5478,1.0
5479,1.0
5480,1.0
5481,0.4
5482,1.0
5483,0.0
5484,1.0
5485,0.4
5486,0.0
5487,0.0
5488,0.7
5489,1.0
5490,0.1
5491,0.3
5492,1.0
5493,1.0
5494,1.0
5495,0.8
5496,1.0
5497,0.0
5498,0.3
5499,0.1
5500,1.0
5501,1.0
5502,1.0
5503,0.2
5504,0.6
5505,0.1
5506,0.1
5507,0.2
5508,0.2
5509,0.4
5510,1.0
5511,1.0
5512,1.0
5513,0.0
5514,0.3
5515,0.0
5516,0.9
5517,1.0
5518,1.0
5519,1.0
5520,0.7
5521,1.0
5522,1.0
5523,0.4
5524,0.3
5525,0.3
5526,0.4
5527,0.0
5528,0.3
5529,1.0
5530,0.1
5531,0.1
5532,0.0
5533,0.6
5534,1.0
5535,0.1
5536,0.2
5537,0.1
5538,1.0
5539,1.0
5540,0.6
5541,0.3
5542,1.0
5543,0.3
5544,1.0
5545,0.5
5546,0.2
5547,0.5
5548,0.3
5549,0.1
5550,0.6
5551,1.0
5552,0.4
5553,0.4
5554,0.9
5555,0.7
5556,0.5
5557,0.2
5558,0.4
5559,0.3
5560,1.0
5561,0.2
5562,0.5
5563,1.0
5564,1.0
5565,1.0
5566,0.4
5567,1.0
5568,0.7
5569,1.0
5570,1.0
5571,0.4
5572,0.2
5573,1.0
5574,0.1
5575,0.3
5576,1.0
5577,1.0
5578,1.0
5579,0.1
5580,0.1
5581,0.2
5582,1.0
5583,1.0
5584,0.7
5585,1.0
5586,0.3
5587,1.0
5588,1.0
5589,1.0
5590,1.0
5591,1.0
5592,1.0
5593,0.4
5594,0.4
5595,1.0
5596,1.0
5597,1.0
5598,1.0
5599,1.0
5600,1.0
5601,0.8
5602,1.0
5603,0.0
5604,1.0
5605,0.1
5606,0.5
5607,0.5
5608,0.5
5609,0.2
5610,0.0
5611,0.0
5612,1.0
5613,1.0
5614,1.0
5615,0.2
5616,1.0
5617,0.3
5618,0.4
5619,1.0
5620,0.0
5621,1.0
5622,1.0
5623,0.9
5624,1.0
5625,1.0
5626,0.3
5627,0.8
5628,1.0
5629,0.0
5630,0.1
5631,0.0
5632,1.0
5633,1.0
5634,1.0
5635,1.0
5636,0.8
5637,0.7
5638,1.0
5639,0.1
5640,0.2
5641,1.0
5642,1.0
5643,0.2
5644,1.0
5645,0.1
5646,1.0
5647,0.2
5648,1.0
5649,1.0
5650,0.1
5651,1.0
5652,0.1
5653,1.0
5654,0.0
5655,0.2
5656,1.0
5657,1.0
5658,0.0
5659,0.1
5660,1.0
5661,1.0
5662,1.0
5663,1.0
5664,1.0
5665,1.0
5666,0.5
5667,0.7
5668,0.0
5669,0.7
5670,1.0
5671,0.2
5672,0.3
5673,1.0
5674,0.5
5675,0.8
5676,0.0
5677,1.0
5678,0.1
5679,1.0
5680,1.0
5681,1.0
5682,0.5
5683,1.0
5684,0.8
5685,0.0
5686,1.0
5687,0.4
5688,0.0
5689,1.0
5690,0.1
5691,1.0
5692,1.0
5693,0.9
5694,0.4
5695,0.0
5696,0.2
5697,1.0
5698,0.4
5699,0.1
5700,0.3
5701,1.0
5702,1.0
5703,0.5
5704,0.1
5705,0.8
5706,0.0
5707,1.0
5708,0.0
5709,0.1
5710,0.0
5711,1.0
5712,1.0
5713,1.0
5714,0.3
5715,0.4
5716,1.0
5717,0.1
5718,0.6
5719,1.0
5720,0.1
5721,0.1
5722,0.5
5723,1.0
5724,0.0
5725,0.2
5726,0.0
5727,1.0
5728,1.0
5729,1.0
5730,1.0
5731,1.0
5732,1.0
5733,1.0
5734,1.0
5735,0.1
5736,0.3
5737,0.3
5738,0.2
5739,1.0
5740,1.0
5741,1.0
5742,0.3
5743,1.0
5744,0.7
5745,0.2
5746,0.5
5747,0.1
5748,1.0
5749,1.0
5750,0.8
5751,0.2
5752,1.0
5753,0.0
5754,1.0
5755,1.0
5756,0.3
5757,1.0
5758,1.0
5759,0.2
5760,1.0
5761,1.0
5762,0.4
5763,1.0
5764,1.0
5765,0.7
5766,0.3
5767,0.4
5768,1.0
5769,1.0
5770,0.2
5771,0.3
5772,1.0
5773,1.0
5774,1.0
5775,1.0
5776,1.0
5777,1.0
5778,0.8
5779,0.5
5780,0.1
5781,1.0
5782,0.6
5783,1.0
5784,0.5
5785,1.0
5786,0.9
5787,0.2
5788,1.0
5789,0.4
5790,1.0
5791,0.2
5792,1.0
5793,1.0
5794,1.0
5795,1.0
5796,0.9
5797,1.0
5798,0.4
5799,0.1
5800,0.2
5801,0.3
5802,0.3
5803,0.4
5804,0.4
5805,0.9
5806,1.0
5807,1.0
5808,1.0
5809,0.0
5810,0.0
5811,0.2
5812,0.2
5813,0.1
5814,1.0
5815,1.0
5816,1.0
5817,0.1
5818,1.0
5819,1.0
5820,0.0
5821,1.0
5822,0.0
5823,0.6
5824,1.0
5825,0.0
5826,1.0
5827,0.8
5828,0.4
5829,0.2
5830,1.0
5831,0.4
5832,1.0
5833,1.0
5834,0.3
5835,1.0
5836,0.3
5837,1.0
5838,0.6
5839,1.0
5840,1.0
5841,1.0
5842,0.1
5843,0.3
5844,0.9
5845,0.6
5846,0.5
5847,0.2
5848,1.0
5849,0.4
5850,1.0
5851,1.0
5852,1.0
5853,0.0
5854,0.3
5855,1.0
5856,0.4
5857,0.0
5858,0.0
5859,0.8
5860,1.0
5861,1.0
5862,0.1
5863,1.0
5864,0.6
5865,0.3
5866,0.5
5867,1.0
5868,0.9
5869,0.2
5870,0.2
5871,1.0
5872,1.0
5873,0.0
5874,0.2
5875,0.4
5876,1.0
5877,0.2
5878,1.0
5879,0.4
5880,0.1
5881,1.0
5882,0.1
5883,1.0
5884,0.3
5885,1.0
5886,0.6
5887,0.4
5888,0.1
5889,0.0
5890,1.0
5891,0.3
5892,1.0
5893,0.7
5894,0.0
5895,0.0
5896,1.0
5897,1.0
5898,1.0
5899,0.1
5900,1.0
5901,1.0
5902,0.2
5903,1.0
5904,0.5
5905,0.3
5906,0.3
5907,1.0
5908,0.2
5909,1.0
5910,1.0
5911,0.6
5912,0.1
5913,0.3
5914,0.1
5915,1.0
5916,0.2
5917,0.7
5918,1.0
5919,0.1
5920,0.2
5921,0.1
5922,0.5
5923,1.0
5924,1.0
5925,1.0
5926,0.5
5927,1.0
5928,0.3
5929,0.1
5930,1.0
5931,1.0
5932,1.0
5933,0.5
5934,0.0
5935,0.5
5936,0.0
5937,0.9
5938,0.0
5939,0.0
5940,1.0
5941,0.2
5942,0.3
5943,1.0
5944,0.2
5945,0.5
5946,1.0
5947,0.2
5948,1.0
5949,1.0
5950,0.8
5951,1.0
5952,0.5
5953,0.0
5954,0.0
5955,0.8
5956,1.0
5957,0.0
5958,0.2
5959,1.0
5960,1.0
5961,0.0
5962,0.3
5963,0.7
5964,1.0
5965,1.0
5966,1.0
5967,0.6
5968,0.3
5969,0.1
5970,0.0
5971,0.5
5972,0.5
5973,1.0
5974,0.0
5975,1.0
5976,1.0
5977,0.1
5978,0.3
5979,1.0
5980,0.5
5981,1.0
5982,0.5
5983,0.3
5984,0.5
5985,0.0
5986,0.0
5987,1.0
5988,1.0
5989,1.0
5990,1.0
5991,0.4
5992,0.0
5993,1.0
5994,1.0
5995,0.7
5996,0.0
5997,0.0
5998,0.4
5999,0.3
6000,0.1
6001,0.6
6002,0.1
6003,1.0
6004,0.6
6005,0.8
6006,1.0
6007,1.0
6008,0.3
6009,0.1
6010,1.0
6011,0.7
6012,0.5
6013,0.7
6014,1.0
6015,1.0
6016,0.4
6017,1.0
6018,1.0
6019,0.1
6020,0.0
6021,0.1
6022,1.0
6023,1.0
6024,0.3
6025,0.7
6026,0.6
6027,0.2
6028,1.0
6029,0.8
6030,0.2
6031,1.0
6032,1.0
6033,0.1
6034,1.0
6035,0.3
6036,0.1
6037,1.0
6038,1.0
6039,1.0
6040,1.0
6041,0.4
6042,1.0
6043,1.0
6044,1.0
6045,0.6
6046,0.1
6047,1.0
6048,0.0
6049,0.5
6050,1.0
6051,0.1
6052,1.0
6053,0.3
6054,1.0
6055,1.0
6056,1.0
6057,0.2
6058,0.3
6059,1.0
6060,0.7
6061,1.0
6062,0.1
6063,1.0
6064,1.0
6065,0.2
6066,1.0
6067,0.7
6068,1.0
6069,1.0
6070,0.5
6071,0.3
6072,0.0
6073,0.3
6074,0.1
6075,0.1
6076,0.5
6077,1.0
6078,1.0
6079,0.5
6080,0.2
6081,0.2
6082,1.0
6083,0.1
6084,1.0
6085,0.3
6086,0.0
6087,0.4
6088,1.0
6089,1.0
6090,1.0
6091,0.5
6092,1.0
6093,0.0
6094,0.6
6095,1.0
6096,0.2
6097,0.6
6098,0.0
6099,0.4
6100,0.3
6101,1.0
6102,1.0
6103,0.4
6104,0.5
6105,1.0
6106,0.0
6107,1.0
6108,1.0
6109,1.0
6110,0.1
6111,1.0
6112,1.0
6113,1.0
6114,0.1
6115,1.0
6116,0.3
6117,1.0
6118,1.0
6119,0.5
6120,1.0
6121,0.3
6122,0.1
6123,1.0
6124,0.5
6125,0.2
6126,1.0
6127,0.5
6128,1.0
6129,0.2
6130,1.0
6131,0.7
6132,0.5
6133,0.4
6134,1.0
6135,1.0
6136,0.5
6137,0.6
6138,1.0
6139,1.0
